# version: c99a19931f661b16ab077261309d740f23ef38e8
# t = 0
# 1: x
# 2: y
-0.099825 0 5e-06 0 
-0.099475 0 5e-06 0 
-0.099125 0 5e-06 0 
-0.098775 0 6.08748437499992e-06 0 
-0.098425 0 7.81298437499994e-06 0 
-0.098075 0 9.53235937499997e-06 0 
-0.097725 0 1.1245609375e-05 0 
-0.097375 0 1.29527343749999e-05 0 
-0.097025 0 1.46537343749999e-05 0 
-0.096675 0 1.6348609375e-05 0 
-0.096325 0 1.8037359375e-05 0 
-0.095975 0 1.9719984375e-05 0 
-0.095625 0 2.13964843749999e-05 0 
-0.095275 0 2.30668593749999e-05 0 
-0.094925 0 2.4731109375e-05 0 
-0.094575 0 2.6389234375e-05 0 
-0.094225 0 2.80412343749999e-05 0 
-0.093875 0 2.96871093749999e-05 0 
-0.093525 0 3.1326859375e-05 0 
-0.093175 0 3.2960484375e-05 0 
-0.092825 0 3.4587984375e-05 0 
-0.092475 0 3.62093593749999e-05 0 
-0.092125 0 3.78246093749999e-05 0 
-0.091775 0 3.9433734375e-05 0 
-0.091425 0 4.1036734375e-05 0 
-0.091075 0 4.26336093749999e-05 0 
-0.090725 0 4.42243593749999e-05 0 
-0.090375 0 4.58089843749999e-05 0 
-0.090025 0 4.7387484375e-05 0 
-0.089675 0 4.89598593749999e-05 0 
-0.089325 0 5.05261093749999e-05 0 
-0.088975 0 5.2086234375e-05 0 
-0.088625 0 5.3640234375e-05 0 
-0.088275 0 5.5188109375e-05 0 
-0.087925 0 5.67298593749999e-05 0 
-0.087575 0 5.82654843749999e-05 0 
-0.087225 0 5.97949843749999e-05 0 
-0.086875 0 6.1318359375e-05 0 
-0.086525 0 6.2835609375e-05 0 
-0.086175 0 6.43467343749999e-05 0 
-0.085825 0 6.58517343749999e-05 0 
-0.085475 0 6.7350609375e-05 0 
-0.085125 0 6.8843359375e-05 0 
-0.084775 0 7.03299843749999e-05 0 
-0.084425 0 7.1810484375e-05 0 
-0.084075 0 7.3284859375e-05 0 
-0.083725 0 7.4753109375e-05 0 
-0.083375 0 7.62152343749999e-05 0 
-0.083025 0 7.76712343749999e-05 0 
-0.082675 0 7.91211093749999e-05 0 
-0.082325 0 8.05648593749999e-05 0 
-0.081975 0 8.2002484375e-05 0 
-0.081625 0 8.34339843749999e-05 0 
-0.081275 0 8.48593593749999e-05 0 
-0.080925 0 8.6278609375e-05 0 
-0.080575 0 8.7691734375e-05 0 
-0.080225 0 8.9098734375e-05 0 
-0.079875 0 9.04996093749999e-05 0 
-0.079525 0 9.1894359375e-05 0 
-0.079175 0 9.3282984375e-05 0 
-0.078825 0 9.4665484375e-05 0 
-0.078475 0 9.6041859375e-05 0 
-0.078125 0 9.7412109375e-05 0 
-0.077775 0 9.8776234375e-05 0 
-0.077425 0 0.000100134234375 0 
-0.077075 0 0.000101486109375 0 
-0.076725 0 0.000102831859375 0 
-0.076375 0 0.000104171484375 0 
-0.076025 0 0.000105504984375 0 
-0.075675 0 0.000106832359375 0 
-0.075325 0 0.000108153609375 0 
-0.074975 0 0.000109468734375 0 
-0.074625 0 0.000110777734375 0 
-0.074275 0 0.000112080609375 0 
-0.073925 0 0.000113377359375 0 
-0.073575 0 0.000114667984375 0 
-0.073225 0 0.000115952484375 0 
-0.072875 0 0.000117230859375 0 
-0.072525 0 0.000118503109375 0 
-0.072175 0 0.000119769234375 0 
-0.071825 0 0.000121029234375 0 
-0.071475 0 0.000122283109375 0 
-0.071125 0 0.000123530859375 0 
-0.070775 0 0.000124772484375 0 
-0.070425 0 0.000126007984375 0 
-0.070075 0 0.000127237359375 0 
-0.069725 0 0.000128460609375 0 
-0.069375 0 0.000129677734375 0 
-0.069025 0 0.000130888734375 0 
-0.068675 0 0.000132093609375 0 
-0.068325 0 0.000133292359375 0 
-0.067975 0 0.000134484984375 0 
-0.067625 0 0.000135671484375 0 
-0.067275 0 0.000136851859375 0 
-0.066925 0 0.000138026109375 0 
-0.066575 0 0.000139194234375 0 
-0.066225 0 0.000140356234375 0 
-0.065875 0 0.000141512109375 0 
-0.065525 0 0.000142661859375 0 
-0.065175 0 0.000143805484375 0 
-0.064825 0 0.000144942984375 0 
-0.064475 0 0.000146074359375 0 
-0.064125 0 0.000147199609375 0 
-0.063775 0 0.000148318734375 0 
-0.063425 0 0.000149431734375 0 
-0.063075 0 0.000150538609375 0 
-0.062725 0 0.000151639359375 0 
-0.062375 0 0.000152733984375 0 
-0.062025 0 0.000153822484375 0 
-0.061675 0 0.000154904859375 0 
-0.061325 0 0.000155981109375 0 
-0.060975 0 0.000157051234375 0 
-0.060625 0 0.000158115234375 0 
-0.060275 0 0.000159173109375 0 
-0.059925 0 0.000160224859375 0 
-0.059575 0 0.000161270484375 0 
-0.059225 0 0.000162309984375 0 
-0.058875 0 0.000163343359375 0 
-0.058525 0 0.000164370609375 0 
-0.058175 0 0.000165391734375 0 
-0.057825 0 0.000166406734375 0 
-0.057475 0 0.000167415609375 0 
