# version: 7d69e03cf7ca0b61010b1d78d1f6a16a809fd293
# t = 10
# 1: x
# 2: y
# 3: n_x
# 4: n_y
# 5: s
# 6: h_w
# 7: u_w
-0.1997 0 0 1 -0.1997 5.00000510040767e-06 0.00122254379335425 
-0.1991 0 0 1 -0.1991 5.00000511517086e-06 0.00122254379688183 
-0.1985 0 0 1 -0.1985 5.00000514634043e-06 0.00122254380432711 
-0.1979 0 0 1 -0.1979 5.00000519570872e-06 0.00122254381612019 
-0.1973 0 0 1 -0.1973 5.00000526541626e-06 0.00122254383277188 
-0.1967 0 0 1 -0.1967 5.0000053578222e-06 0.0012225438548463 
-0.1961 0 0 1 -0.1961 5.00000547531012e-06 0.00122254388291365 
-0.1955 0 0 1 -0.1955 5.00000562051428e-06 0.00122254391760274 
-0.1949 0 0 1 -0.1949 5.00000579666236e-06 0.00122254395968358 
-0.1943 0 0 1 -0.1943 5.00000600742663e-06 0.00122254401003382 
-0.1937 0 0 1 -0.1937 5.00000625651935e-06 0.00122254406954173 
-0.1931 0 0 1 -0.1931 5.00000654777601e-06 0.00122254413912386 
-0.1925 0 0 1 -0.1925 5.000006885724e-06 0.00122254421986039 
-0.1919 0 0 1 -0.1919 5.00000727583872e-06 0.00122254431305837 
-0.1913 0 0 1 -0.1913 5.00000772412171e-06 0.0012225444201525 
-0.1907 0 0 1 -0.1907 5.000008236636e-06 0.00122254454259303 
-0.1901 0 0 1 -0.1901 5.00000881973468e-06 0.00122254468189796 
-0.1895 0 0 1 -0.1895 5.0000094808033e-06 0.00122254483983013 
-0.1889 0 0 1 -0.1889 5.00001022866749e-06 0.00122254501849646 
-0.1883 0 0 1 -0.1883 5.00001107323127e-06 0.00122254522026341 
-0.1877 0 0 1 -0.1877 5.00001202483345e-06 0.00122254544760284 
-0.1871 0 0 1 -0.1871 5.00001309413388e-06 0.00122254570306287 
-0.1865 0 0 1 -0.1865 5.00001429276402e-06 0.00122254598942185 
-0.1859 0 0 1 -0.1859 5.00001563419951e-06 0.00122254630989734 
-0.1853 0 0 1 -0.1853 5.0000171341292e-06 0.00122254666823594 
-0.1847 0 0 1 -0.1847 5.00001881010041e-06 0.00122254706862983 
-0.1841 0 0 1 -0.1841 5.00002068086481e-06 0.00122254751556035 
-0.1835 0 0 1 -0.1835 5.00002276606824e-06 0.00122254801372273 
-0.1829 0 0 1 -0.1829 5.0000250866217e-06 0.00122254856811351 
-0.1823 0 0 1 -0.1823 5.00002766559009e-06 0.00122254918424244 
-0.1817 0 0 1 -0.1817 5.0000305291276e-06 0.00122254986835649 
-0.1811 0 0 1 -0.1811 5.00003370703658e-06 0.00122255062757416 
-0.1805 0 0 1 -0.1805 5.00003723280997e-06 0.00122255146989639 
-0.1799 0 0 1 -0.1799 5.00004114331446e-06 0.00122255240413094 
-0.1793 0 0 1 -0.1793 5.00004547841501e-06 0.00122255343980253 
-0.1787 0 0 1 -0.1787 5.00005028080717e-06 0.00122255458711228 
-0.1781 0 0 1 -0.1781 5.0000555961834e-06 0.0012225558569771 
-0.1775 0 0 1 -0.1775 5.00006147371329e-06 0.00122255726114425 
-0.1769 0 0 1 -0.1769 5.00006796672984e-06 0.00122255881235527 
-0.1763 0 0 1 -0.1763 5.00007513349545e-06 0.00122256052452912 
-0.1757 0 0 1 -0.1757 5.00008303795506e-06 0.00122256241294224 
-0.1751 0 0 1 -0.1751 5.000091750433e-06 0.00122256449439514 
-0.1745 0 0 1 -0.1745 5.00010134827371e-06 0.00122256678736555 
-0.1739 0 0 1 -0.1739 5.0001119164525e-06 0.00122256931215431 
-0.1733 0 0 1 -0.1733 5.00012354818999e-06 0.00122257209103217 
-0.1727 0 0 1 -0.1727 5.00013634560117e-06 0.00122257514839482 
-0.1721 0 0 1 -0.1721 5.0001504204016e-06 0.0012225785109316 
-0.1715 0 0 1 -0.1715 5.00016589468514e-06 0.00122258220781125 
-0.1709 0 0 1 -0.1709 5.00018290178122e-06 0.00122258627088673 
-0.1703 0 0 1 -0.1703 5.00020158719662e-06 0.0012225907349202 
-0.1697 0 0 1 -0.1697 5.00022210964487e-06 0.00122259563782893 
-0.1691 0 0 1 -0.1691 5.00024464216672e-06 0.00122260102095299 
-0.1685 0 0 1 -0.1685 5.00026937334608e-06 0.00122260692934572 
-0.1679 0 0 1 -0.1679 5.00029650862601e-06 0.00122261341208813 
-0.1673 0 0 1 -0.1673 5.00032627173156e-06 0.00122262052262881 
-0.1667 0 0 1 -0.1667 5.00035890620593e-06 0.0012226283191509 
-0.1661 0 0 1 -0.1661 5.00039467706787e-06 0.00122263686496805 
-0.1655 0 0 1 -0.1655 5.00043387259906e-06 0.00122264622895136 
-0.1649 0 0 1 -0.1649 5.00047680627031e-06 0.0012226564859896 
-0.1643 0 0 1 -0.1643 5.00052381881663e-06 0.00122266771748487 
-0.1637 0 0 1 -0.1637 5.00057528047148e-06 0.00122268001188634 
-0.1631 0 0 1 -0.1631 5.00063159337162e-06 0.00122269346526474 
-0.1625 0 0 1 -0.1625 5.00069319414421e-06 0.00122270818193036 
-0.1619 0 0 1 -0.1619 5.00076055668862e-06 0.00122272427509757 
-0.1613 0 0 1 -0.1613 5.00083419516667e-06 0.00122274186759913 
-0.1607 0 0 1 -0.1607 5.00091466721513e-06 0.00122276109265355 
-0.1601 0 0 1 -0.1601 5.00100257739558e-06 0.00122278209468918 
-0.1595 0 0 1 -0.1595 5.00109858089746e-06 0.00122280503022872 
-0.1589 0 0 1 -0.1589 5.00120338751113e-06 0.00122283006883827 
-0.1583 0 0 1 -0.1583 5.00131776588843e-06 0.00122285739414495 
-0.1577 0 0 1 -0.1577 5.00144254810994e-06 0.00122288720492789 
-0.1571 0 0 1 -0.1571 5.00157863457775e-06 0.00122291971628676 
-0.1565 0 0 1 -0.1565 5.00172699925581e-06 0.00122295516089348 
-0.1559 0 0 1 -0.1559 5.00188869527852e-06 0.00122299379033168 
-0.1553 0 0 1 -0.1553 5.00206486095135e-06 0.00122303587652989 
-0.1547 0 0 1 -0.1547 5.00225672616756e-06 0.00122308171329398 
-0.1541 0 0 1 -0.1541 5.00246561926625e-06 0.00122313161794492 
-0.1535 0 0 1 -0.1535 5.00269297435871e-06 0.00122318593306843 
